CustomerID,Name,Email,Phone,City,Country,Age,Gender,AccountBalance,ActiveCustomer
CUST4984,Monique Lopez,victoriagordon@gmail.com,001-720-832-7825,East Tylershire,Gibraltar,19,Female,21341.33,1
CUST4985,Carol Lawson,debracarpenter@hotmail.com,+1-739-281-8406,Ashleyfurt,Niger,70,Female,15217.34,0
CUST4986,Jessica Dominguez,melissa19@perez.com,178.389.7424,Castillostad,Liechtenstein,36,Other,5407.25,1
CUST4987,Michael Galloway,brownandrew@hotmail.com,696.719.4389x23782,Cassandraburgh,French Guiana,64,Male,61491.57,1
CUST4988,Karen Pratt,lindsay52@ramirez.com,001-710-595-3875x82962,Jacksonside,Ecuador,27,Female,28062.22,1
CUST4989,Phyllis Dunn,elizabethharris@hotmail.com,(619)801-5782x22082,Vegachester,Comoros,22,Female,52844.96,1
CUST4990,April Lewis,kathleenmccann@yahoo.com,+1-867-863-7721x25633,North Margaretchester,Swaziland,34,Female,17373.53,1
CUST4991,David Knight,zstrong@velez-duffy.com,+1-891-086-8303x4059,West Amber,Cameroon,27,Male,97940.55,1
CUST4992,Bryan Long MD,cjohnson@lopez-espinoza.com,281.735.7039,West Mathewshire,Nigeria,41,Other,10409.9,0
CUST4993,Gerald Martin,robert13@jackson-davis.info,143-020-1440,East Dennis,French Polynesia,69,Other,36144.61,0
CUST4994,Candice Hammond,lindsey43@gmail.com,001-479-839-3716x79716,Carolynton,Martinique,39,Female,47619.08,1
CUST4995,Kimberly Harris,calhounaustin@rose-sullivan.com,226-462-3755x35187,Hallville,Kenya,52,Male,39525.22,0
CUST4996,Angela Cole,nicolemills@gonzales-bean.info,001-611-412-7525x83027,Blakehaven,Czech Republic,45,Other,56482.93,0
CUST4997,Ivan Reeves,michael21@gmail.com,(989)887-2512,North Christopher,Palau,33,Other,86324.46,1
CUST4998,Jose Montgomery,ingramlatoya@reese.com,996-131-7038x82301,West Andrewside,Bulgaria,66,Male,16406.18,0
CUST4999,Gabriel Johnson,jordananthony@yahoo.com,5123246089,South Christopherstad,San Marino,60,Other,9502.57,0
CUST5000,Donna Delacruz,chelsey09@jones-anderson.com,(289)337-1284,Paulview,Guinea-Bissau,33,Male,90653.08,0
CUST5001,Seth Brown,lchristian@zamora.com,(550)089-1369,Cooperstad,Puerto Rico,32,Male,20278.03,0
CUST5002,Kelly Bryant,dsmith@rios-lucas.net,7314482933,Dylanstad,Iran,42,Other,19671.6,0
CUST5003,Scott Parrish,michael74@fields.com,001-610-054-3234x92692,New Rachel,Guyana,24,Female,38311.29,1
CUST5004,Joan Martin,glenn00@gmail.com,001-908-718-2143x5109,Johnnyshire,Chile,36,Other,42656.91,1
CUST5005,Kimberly Bennett,pmiller@johnson-williams.biz,9325624335,Juanberg,Austria,53,Female,16532.24,1
CUST5006,Courtney Conner,jeromedaugherty@decker.net,2913948273,Edwardschester,Iceland,55,Male,72079.94,0
CUST5007,Jessica Keith,alexandra28@hotmail.com,720-693-8034,Mercadochester,Saint Kitts and Nevis,32,Other,70083.5,0
CUST5008,Emily Ballard,sanchezkimberly@ford.com,(628)498-1027x01776,North Jeffreymouth,Iraq,18,Other,63008.67,0
CUST5009,Scott Horn,gbutler@shea.biz,(789)943-0062,Timothyfort,Vietnam,38,Other,84608.66,1
CUST5010,Stephen Beltran,nicholashunt@ortega.info,+1-135-996-5676x8928,North Debrahaven,Peru,20,Female,8456.88,0
CUST5011,Thomas Villa,josephcline@gmail.com,001-582-441-8008x07094,West Shelby,Pitcairn Islands,59,Other,10952.71,0
CUST5012,Vickie Carey,danieljohnson@lynch.com,001-662-978-8696x7953,New Tammyborough,Greece,38,Female,6268.92,1
CUST5013,Charles Rosales,john34@yahoo.com,049-613-8272x9113,Pierceport,Nigeria,36,Other,29938.16,1
CUST5014,John Smith,steelepatricia@yahoo.com,(576)490-6949x389,Port Cindy,Seychelles,25,Male,17955.2,1
CUST5015,Katie Adams,fergusonvanessa@gmail.com,001-388-981-8651x5638,East Jacquelineside,Nigeria,61,Male,71891.49,0
CUST5016,Laura Thomas,wrightmatthew@ramirez.info,001-898-925-2884x54568,South Michael,French Guiana,34,Other,67384.01,0
CUST5017,Doris Lindsey,richardsonangela@gmail.com,776.082.2481x556,West Daisy,Timor-Leste,48,Female,50103.86,1
CUST5018,Jerome Newman,cynthiahenson@wilson.com,(637)224-5971x076,Whitneyfurt,Guinea,27,Male,98867.7,0
CUST5019,Alexander Butler,bridgesnicholas@hotmail.com,(358)832-0388x713,South Kathrynfort,Cameroon,66,Male,84685.21,1
CUST5020,Melissa Andrade,michael07@smith.info,(228)864-6868x25295,Clarkside,Seychelles,41,Male,22470.37,0
CUST5021,Angie Harris,melissa80@gmail.com,053.660.9123,North Katiemouth,Ukraine,70,Other,63568.75,1
CUST5022,Edward Trujillo,irichard@holt.com,+1-190-185-4564,Debraborough,Latvia,44,Other,59561.04,1
CUST5023,Julie Webb,ramosstephanie@yahoo.com,647-446-2746x047,Port Lisa,Tokelau,22,Male,41606.73,0
CUST5024,Dillon Fowler,hernandezjacqueline@patterson.com,590.475.6371x48374,South Andrew,Tunisia,48,Female,29327.17,1
CUST5025,Richard Williams,nicholas99@potter-mcmahon.com,0641098632,Lake Amyport,Lebanon,18,Female,92767.03,0
CUST5026,Misty Burke,debbiegarcia@gmail.com,(601)960-4839,West Kimberlybury,Iraq,48,Male,26252.67,0
CUST5027,Dustin Gordon,sandra42@gmail.com,(454)715-4906,Mcguirehaven,Zimbabwe,55,Male,3937.64,0
CUST5028,Harry Williams,scaldwell@yahoo.com,570-293-3264,New Jordanstad,Bosnia and Herzegovina,22,Female,98506.37,1
CUST5029,Kathy Whitehead,wilsonkyle@simmons.com,(086)486-2671x4938,Spencerfort,Dominican Republic,41,Female,13612.86,1
CUST5030,Ray Flores,davidsmith@yahoo.com,145.097.7311x0571,East Cristinashire,Pakistan,30,Other,16744.91,1
CUST5031,John Fuller,spencercompton@moore.com,380-088-6318x035,Obrienville,Mauritius,29,Female,17780.11,1
CUST5032,Raymond Mcgee,brandineal@hotmail.com,304.739.6452x74958,Jacquelinemouth,Brunei Darussalam,49,Male,13631.27,1
CUST5033,Suzanne Brown,tdorsey@gmail.com,001-083-858-5179x119,Wrightborough,Bulgaria,49,Other,64869.62,1
CUST5034,Donna Pierce,michaelgibson@hotmail.com,001-977-095-7769,Wrightville,Croatia,22,Other,93530.09,1
CUST5035,Robert Lynch,mccarthytracy@smith.com,4081113634,East Sherri,Botswana,54,Male,91085.58,1
CUST5036,Heidi Davis,erin68@becker-brown.com,512.610.8873x3232,Mckayport,Ireland,33,Male,27455.45,1
CUST5037,Jason Cannon,imccall@gmail.com,129-741-4028,Andrewhaven,Tokelau,37,Other,17231.69,0
CUST5038,Tiffany Dunn,gavin00@gmail.com,+1-149-546-9382x4585,Gregview,Djibouti,44,Other,2339.15,0
CUST5039,Jeanne Duncan,roseruiz@hodges-henson.com,953-116-5087,Wongville,Anguilla,48,Male,31691.24,1
CUST5040,Susan Orr,daychristopher@wilson.net,0904575987,West Debra,Grenada,23,Male,14176.23,0
CUST5041,Melvin Wheeler,walkerdouglas@miller.info,+1-848-896-6774x01421,Victoriashire,Guadeloupe,43,Other,58879.72,0
CUST5042,Shelley Morales,roygeorge@hotmail.com,137.007.1189x3672,New Eric,Tokelau,19,Other,15525.88,1
CUST5043,Samuel Holt,john88@yahoo.com,(736)906-6191x269,Port Kristenfurt,Timor-Leste,62,Other,20347.0,0
CUST5044,Tiffany Perez,xharris@pierce-martin.info,(695)002-3561x274,Ellisonside,Dominica,59,Other,71488.85,0
CUST5045,Brett Lutz,pdickerson@hotmail.com,(811)166-8924x06321,North Matthew,Paraguay,36,Other,54363.46,1
CUST5046,Mallory Whitney,samantha91@rose.com,(536)617-8185x650,Pattytown,Gambia,49,Other,2037.64,1
CUST5047,Sandra Dillon,kelly52@brooks.info,790-836-1631x167,Reedborough,Zambia,50,Female,78998.58,0
CUST5048,Ashley Gonzales,marissaday@rivera.com,299.112.1753x5947,West Melodystad,Anguilla,26,Other,94412.19,0
CUST5049,Jonathan Stokes,brian01@yahoo.com,001-832-106-3998,Lake Brandonstad,Martinique,60,Female,4064.6,0
CUST5050,Juan Wong,nicole81@sanchez.com,(992)806-3785x784,North Ashleyhaven,Northern Mariana Islands,20,Male,71266.31,0
CUST5051,William Smith,vincent71@yahoo.com,+1-567-925-3387x91310,East Brittanyfurt,Slovenia,47,Female,70616.9,0
CUST5052,Mr. Steven Chandler,dbriggs@yahoo.com,014.115.5644,West Lisa,Pitcairn Islands,44,Other,40331.2,0
CUST5053,Sharon Davis,martinrebecca@hernandez-benson.com,(361)634-1133x8744,North Jennifer,Cook Islands,30,Female,41706.31,0
CUST5054,Ms. Brittney West,christianday@yahoo.com,6237755215,Wallaceton,Monaco,23,Other,28035.68,0
CUST5055,Stacey Brown,rlara@phillips-guerra.net,245.766.4149x84345,Hessside,Bulgaria,68,Female,8266.15,1
CUST5056,Jamie Keith,pricecrystal@yahoo.com,838.815.3725,Hallton,Northern Mariana Islands,24,Male,33075.61,0
CUST5057,Marissa Shields,dawn99@hicks.com,6892468781,Collinshaven,Marshall Islands,46,Male,16387.8,1
CUST5058,Ashley Hancock,sarnold@hotmail.com,001-101-999-5354x05709,Kevinport,Saint Martin,67,Female,31811.55,0
CUST5059,Sergio Delacruz,turnerkevin@yahoo.com,9991579238,Kaitlinfurt,Bangladesh,42,Male,15823.22,0
CUST5060,Michael Grant MD,juliecook@leon.com,001-635-836-1485x1158,Anthonyfort,British Indian Ocean Territory (Chagos Archipelago),53,Other,71299.26,0
CUST5061,Carolyn Rogers,sara45@hotmail.com,774-791-0738x498,South Sandraside,Congo,40,Male,32838.29,0
CUST5062,David Richards,tabitha36@wells.biz,001-578-753-3125x3389,Williamside,Martinique,59,Female,31500.56,0
CUST5063,Lauren Schmidt,ronald35@anderson-lane.com,333.682.8549x610,Cynthiaton,United States Minor Outlying Islands,60,Other,4114.29,1
CUST5064,Gina Griffin,ibarber@patterson.com,496-952-5171x209,Lake Cindyshire,United States of America,30,Other,15091.22,0
CUST5065,Maria Pearson,wrightmichael@holden.com,380.436.1894,Christieshire,Guernsey,28,Female,4720.2,1
CUST5066,Kimberly Rodriguez,maryramirez@yahoo.com,+1-481-333-2582x174,East Johnfurt,Lebanon,56,Other,39127.06,1
CUST5067,Stephanie Mccall,aguilarshelia@hotmail.com,5353713945,Port Michelleberg,Togo,18,Female,25922.58,1
CUST5068,Linda Davis,qbrowning@hotmail.com,(810)494-8749,New Michael,Dominica,42,Female,89928.31,1
CUST5069,Bianca Hill,jonesamanda@black.biz,+1-822-635-0839x04174,South Rachaelstad,Saint Barthelemy,51,Female,70663.32,1
CUST5070,Ryan Roberts,jonesstephanie@oconnor.com,+1-206-894-0325x67720,Craighaven,Congo,43,Male,10157.17,1
CUST5071,Garrett Crawford,jmorris@thompson.org,347.933.8073x9129,Tylerland,Saint Barthelemy,20,Other,82638.91,1
CUST5072,Paul Baker,bking@garcia.com,156-670-7043x05702,West Michaelland,San Marino,55,Male,6918.9,0
CUST5073,Anthony Jones,nancylarson@burch-hill.com,001-677-167-7910x684,East Kevin,Lao People's Democratic Republic,50,Female,46730.01,0
CUST5074,Christopher Bond,srobinson@wood-hicks.com,(496)542-3160x52780,Johnborough,Palau,39,Other,58110.8,1
CUST5075,Tara Kelly,ierickson@yahoo.com,001-610-539-8136x191,Glasschester,Algeria,49,Other,8935.59,1
CUST5076,Jo Mcmahon,amy26@crosby-anderson.biz,(129)239-4335,East Jason,Mayotte,39,Male,20235.04,0
CUST5077,Brian Martin,hvega@gmail.com,+1-461-199-0271x024,Port Brian,Cambodia,70,Other,27282.3,1
CUST5078,Jason Bridges,robert46@gmail.com,001-987-816-5246x55024,Christopherstad,Greece,60,Other,77742.95,0
CUST5079,Michael Richards,annabrown@hotmail.com,105.425.5550x2907,Moniqueville,Albania,55,Female,6627.08,0
CUST5080,Steven Stevens,michelle79@gmail.com,+1-560-011-4899x502,North Danielle,Monaco,68,Male,37273.39,0
CUST5081,James Ortiz,pottercameron@gmail.com,152-316-9578x772,Gabrielmouth,Panama,48,Male,56220.56,0
CUST5082,Derrick Blair,jamesbarry@ortega-hall.com,(052)061-0278x56327,Stephaniechester,Azerbaijan,60,Male,63779.51,0
CUST5083,Nicholas Davis,zsmith@hotmail.com,948-338-2149x3435,Patriciafort,Equatorial Guinea,38,Male,6550.74,0
CUST5084,Karen Carroll,joshuajohnson@hotmail.com,624.004.6232x52102,Lake Michael,Saint Barthelemy,70,Other,19449.51,0
CUST5085,Linda Davis,bhowell@garcia.com,(905)184-6195,North Joshua,Sri Lanka,20,Male,83525.89,1
CUST5086,Brittany Buckley,jennifer09@williams.com,+1-416-391-0941,Kariview,Iraq,59,Male,34532.8,1
CUST5087,Timothy Henderson,nancy22@yahoo.com,+1-607-328-1556x9600,Amyburgh,Niue,42,Female,28780.63,1
CUST5088,Leslie Oliver,murphyerica@yahoo.com,+1-962-464-4757x87287,Lake Jamesfurt,Vanuatu,59,Male,68352.02,1
CUST5089,Franklin Wheeler,laurenleon@yahoo.com,(643)071-6175x8088,Lyonsborough,Tanzania,23,Other,64417.31,1
CUST5090,Jennifer Casey,ginaeverett@smith-johnston.biz,(576)266-0271x829,Lowefurt,Jordan,64,Male,19862.67,0
CUST5091,Joshua Morgan,kendra91@delgado-rodriguez.net,+1-153-503-1842x5585,New Jason,Micronesia,37,Female,58865.9,0
CUST5092,Melissa Galloway,elynn@yahoo.com,6136834589,East Annebury,Bahamas,51,Female,49671.5,1
CUST5093,Joel Patterson,jacqueline08@cameron-henry.info,+1-166-803-0574x82155,North Clinton,Latvia,42,Female,85602.28,0
CUST5094,Felicia Porter,davisjulia@hotmail.com,001-377-290-4612,Davidmouth,France,43,Male,17398.5,1
CUST5095,Kathryn Smith,sgarrett@smith.com,+1-852-391-7936,Jesseville,Ukraine,34,Male,62151.71,1
CUST5096,Austin Sanford,wescobar@dixon.com,001-942-852-8010x4642,Myerschester,United Kingdom,66,Female,67034.9,1
CUST5097,Megan Williams,umitchell@jennings.com,230.383.1999,Cynthiahaven,Rwanda,46,Male,25279.36,0
CUST5098,Nathan Gates,zcastro@yahoo.com,5874630384,Ricemouth,Central African Republic,37,Female,44161.91,1
CUST5099,Sandra Conway,jenkinsroger@martinez.com,543.087.2235x20489,Nashtown,Northern Mariana Islands,65,Other,22120.66,1
CUST5100,Thomas Wood,fatkins@hotmail.com,001-862-976-4468,Herreraview,Serbia,66,Female,86092.09,1
CUST5101,Nathaniel Gillespie,privera@yahoo.com,990-213-4549x8780,South Sarah,French Polynesia,27,Male,30840.75,0
CUST5102,Christopher Owens,rebecca25@hotmail.com,236.093.7923x35441,Lake Robertburgh,Nepal,21,Male,58267.9,1
CUST5103,Mary Ho,katherinemiller@guzman-smith.com,001-700-529-0241x6169,Port Erintown,Kenya,38,Male,24663.8,1
CUST5104,Marcia Rice,wilkinsalyssa@garrett.com,(869)130-1885x63480,Davenportstad,Congo,43,Female,28277.17,0
CUST5105,Emily Pena,qnelson@mccann-singleton.com,001-738-353-2577,East Diane,Burundi,22,Female,51666.53,1
CUST5106,Mrs. Michele Sherman,vellis@cannon.com,001-376-825-2132x510,Samanthafort,Central African Republic,49,Female,20961.96,0
CUST5107,Anne Mcgee,lopezbryan@lindsey-green.com,8274805586,Randallchester,Poland,60,Female,21043.7,1
CUST5108,Amanda Jones,gking@gmail.com,336-782-8733,West Karl,Nepal,50,Female,21839.24,1
CUST5109,Jason Wood,christopher60@hotmail.com,(379)407-3298,Debraton,Germany,49,Male,83690.91,1
CUST5110,Patricia Campbell,langlauren@cannon.com,(868)718-1963,Hancockfort,Kazakhstan,46,Other,2951.96,0
CUST5111,Garrett Nelson,oliviadavis@schultz.org,730-996-4328x438,South Michaelville,Holy See (Vatican City State),52,Other,57637.3,1
CUST5112,Melissa Wright,kayla72@wheeler.com,130.627.9284x138,Fisherview,Spain,38,Other,32273.32,1
CUST5113,Eugene Clark,dfisher@cline-brown.com,+1-656-880-8239x6853,West Kennethberg,Vanuatu,32,Male,64075.12,0
CUST5114,Margaret Norton,gabrielle90@gmail.com,965.248.3649,East Dustinberg,Chile,37,Other,37448.49,1
CUST5115,Alex Ross,dylanaustin@franklin.com,001-874-423-4111x671,Port Ashleyhaven,South Africa,63,Female,40728.29,0
CUST5116,Mark Diaz,ljohnson@yahoo.com,6596153672,Rebeccabury,Lithuania,18,Male,64841.42,0
CUST5117,Erin Kelley,adamdecker@gmail.com,870-102-1783x1427,Romanmouth,Oman,46,Male,13315.22,0
CUST5118,Donald Rice,greenlisa@strickland.com,+1-034-620-2990x02405,Lake Ian,France,31,Female,38382.21,1
CUST5119,Rachel Smith,caroline67@ryan.com,029-260-4767x28877,Anthonyview,Svalbard & Jan Mayen Islands,62,Female,36521.48,0
CUST5120,Cory Rogers,rchen@pennington.com,(980)784-4692x5420,South Larry,Saint Helena,32,Other,80529.81,1
CUST5121,Nicholas Price,smiller@gmail.com,(256)865-9611,Torrestown,Libyan Arab Jamahiriya,55,Female,67505.82,1
CUST5122,Paul Crawford,kyleadkins@trevino-perez.net,+1-314-349-6374x5982,Robertborough,Belgium,49,Female,82954.36,1
CUST5123,Michael Wiley,dianedougherty@hotmail.com,628-909-3456,Ralphshire,Kyrgyz Republic,61,Male,1760.89,1
CUST5124,Cathy Clay,andrewandersen@andrews-allen.com,486.363.3693x38458,Jacksonfurt,Sri Lanka,67,Male,49224.73,0
CUST5125,Brenda Dean,udavis@mcdaniel.com,+1-486-672-2759x474,Gonzalesstad,Martinique,68,Female,64253.71,0
CUST5126,Sarah Phillips,jennifer45@anderson-haynes.com,+1-183-501-6761x63240,Christopherville,Singapore,48,Female,96628.09,0
CUST5127,Theresa Green,ricepaula@vargas-watson.com,4615619177,Lake Shannonfort,Central African Republic,66,Other,43383.78,0
CUST5128,Mary Powers,saraford@reed-clark.com,670-620-9914,North Michellebury,Reunion,49,Female,65283.87,1
CUST5129,Donald Harrison,edwinvega@kim-anthony.com,044-207-8305,Port Katherine,Honduras,35,Other,48154.35,0
CUST5130,Sheila Smith,brenda95@jones-collins.info,023.828.2495,North Meaganview,Bhutan,52,Other,89450.32,1
CUST5131,Frederick Branch,kevin24@stark-herrera.com,717-020-8661,Lindamouth,Liberia,30,Male,64667.57,1
CUST5132,Eric Hughes,smcdaniel@gmail.com,+1-779-107-2455x254,Timothyville,Macao,64,Other,98300.8,0
CUST5133,Samantha Bender,johnboyd@yahoo.com,(300)401-7441x0171,Lake James,Sao Tome and Principe,48,Male,44418.12,0
CUST5134,Carl Benitez,xherrera@gmail.com,411.779.0360x030,Callahanville,Turkmenistan,68,Female,87896.48,0
CUST5135,Daniel Cook,katherinewilliamson@allen.net,331.630.3799x23994,Andersonborough,Timor-Leste,61,Male,98111.85,0
CUST5136,Matthew Spencer,oconnorantonio@yahoo.com,(281)263-0054,Lake Kimberlyburgh,Peru,37,Male,82791.91,0
CUST5137,Joseph Becker,johnlucas@white.com,398-501-3494,New Shane,Palau,58,Other,78511.67,1
CUST5138,Eric Reid,richard89@romero.org,080.083.4287,Port Carol,Sao Tome and Principe,60,Female,20900.78,1
CUST5139,Steven Stokes,pamelanewton@gmail.com,8243497603,North Cristianfort,Serbia,42,Other,76477.77,0
CUST5140,Robert Brown,juliamurphy@lee.com,770.739.5734,Lake Joseph,Croatia,62,Female,21471.5,1
CUST5141,Dwayne Green,carrie80@gmail.com,042-062-3223,Michaelland,Colombia,53,Other,25151.72,1
CUST5142,Rhonda Banks,spham@hotmail.com,326-863-2505,Hillchester,Belarus,67,Female,28532.96,1
CUST5143,Paul Petty,uedwards@chan.com,(614)109-2285x08084,North Caseyville,Chad,68,Male,15731.05,0
CUST5144,Debra Colon,christina58@gmail.com,001-187-760-2409,Stephenburgh,Anguilla,54,Other,58932.04,1
CUST5145,Lisa Cooper,austinwilson@yahoo.com,+1-263-631-0925,Hesterberg,Korea,34,Other,66113.93,0
CUST5146,Victor Allen,parkerpaula@henry.com,(539)248-2432,Thomasfort,Nauru,53,Female,24072.31,1
CUST5147,Ryan Griffin,gguerra@arnold-skinner.com,3862440960,Lake Donnaside,Tanzania,55,Female,40027.08,0
CUST5148,Dorothy Hutchinson,wellsdaniel@yahoo.com,(245)675-9081x053,New Melindahaven,Netherlands,49,Female,81672.41,0
CUST5149,Andrea Frost,marcuspeters@pena.com,001-032-440-2994x95908,Castillotown,Falkland Islands (Malvinas),59,Female,41769.49,1
CUST5150,Destiny Savage,aprilmcdonald@yahoo.com,965-928-6796,Port Yvonne,Lesotho,21,Other,23564.37,0
CUST5151,Guy Davis,lsilva@mcdaniel.biz,484.034.3558x7405,Kennethland,Russian Federation,68,Female,82910.78,0
CUST5152,Joe Blankenship,michael79@yahoo.com,+1-012-122-0846,Joannview,Slovenia,53,Male,52600.14,1
CUST5153,Susan Lee,hernandezgary@yahoo.com,+1-538-853-8632,New Elaine,Dominica,69,Other,75783.17,1
CUST5154,Colin Watkins,matthewosborn@hotmail.com,545.895.6687x288,West Danielle,Ireland,67,Other,80267.11,0
CUST5155,Jennifer Gray,wroman@roberts.com,+1-794-904-0782x85508,South Janetmouth,Palau,70,Other,13604.0,0
CUST5156,Caleb Chambers,zburke@beard-bond.com,001-792-795-0638,Williamborough,Faroe Islands,67,Female,41944.15,0
CUST5157,Jennifer Conner,christopher23@hotmail.com,236-569-4022x918,Perezside,Antarctica (the territory South of 60 deg S),22,Other,69241.06,1
CUST5158,Daniel Robertson,skinnernancy@sexton.info,+1-671-328-1047x36633,New Alyssashire,Vietnam,18,Female,77889.49,1
CUST5159,Kristen Jones,diazemily@booker.biz,001-090-100-8818x08197,West Melissa,Azerbaijan,59,Male,56110.19,0
CUST5160,Joseph Brown,carpentereduardo@hotmail.com,551-115-2119,Lake Susanside,French Southern Territories,59,Other,52948.07,0
CUST5161,Caitlin Pearson,vrodriguez@burnett-hopkins.com,+1-872-591-9876,Christopherport,Sierra Leone,39,Male,31902.75,1
CUST5162,Amanda Edwards,kristen51@gmail.com,388.743.9784x0624,West Timothy,Malaysia,34,Male,72793.84,0
CUST5163,Linda Mcclain,lauren35@miller.com,001-619-282-5791x4723,Hernandezland,French Guiana,32,Female,4702.06,0
CUST5164,Mark Mcdonald,jennifer01@wilson.info,(462)858-2252x91492,Toddside,Turks and Caicos Islands,68,Male,54638.73,0
CUST5165,Robert Tate,jjackson@nunez-meyer.com,001-375-625-3635x391,Kimberlyside,Holy See (Vatican City State),54,Female,5307.12,0
CUST5166,Barbara Coleman,jacob67@haas.info,8097545272,Port Seanmouth,Heard Island and McDonald Islands,63,Male,75400.35,1
CUST5167,Kenneth Nguyen,martineznicholas@gmail.com,150.899.6104,Port Ashley,Saint Lucia,39,Female,99547.13,1
CUST5168,Emily Ward,roywatson@murray.biz,+1-737-535-7901x911,Munozview,Turks and Caicos Islands,45,Female,14658.86,1
CUST5169,Jonathan Christian,leethomas@gmail.com,(437)179-8040x326,West Nicholasberg,Serbia,53,Female,73592.89,0
CUST5170,Audrey Becker,eali@yahoo.com,(926)252-9006,Smithhaven,France,59,Male,52446.15,0
CUST5171,Theresa Martinez,kyle93@barnes.com,436.278.5174,Port Rogerport,Vietnam,23,Male,46541.45,1
CUST5172,George Thompson,trevorrivera@ochoa.net,+1-839-664-5044x7096,Robertsbury,Bhutan,35,Male,32161.95,1
CUST5173,Maria Gomez,johntaylor@johnson.com,814.889.8309x606,Grahammouth,Sao Tome and Principe,67,Female,60602.82,0
CUST5174,Teresa Miller,bobby23@gmail.com,226-827-1675x08719,West Sydneyburgh,Jamaica,19,Male,89285.92,1
CUST5175,Kara Douglas,luke72@weeks-herrera.org,870-142-7335,Joneshaven,Falkland Islands (Malvinas),67,Female,91423.67,1
CUST5176,Kristen Malone,leonard35@gmail.com,824.695.4955x4633,West Jeffreychester,Algeria,63,Other,9224.88,0
CUST5177,Ms. Megan Brewer,rgonzalez@shah.com,+1-086-337-7613,Stephensonhaven,Belize,54,Other,24858.83,0
CUST5178,Jeffrey Hopkins,millerjames@gmail.com,+1-421-306-1439x2080,Port Ronaldland,India,70,Male,96173.34,1
CUST5179,Melissa Yates,kimkendra@bruce-howard.com,001-177-407-2520x038,Port David,Cameroon,56,Male,98427.74,0
CUST5180,James Fritz,robertlewis@hotmail.com,562.786.3019,Port Christopher,Gabon,18,Female,37153.57,0
CUST5181,Stephanie Velez,zgonzalez@hotmail.com,+1-509-025-6704x216,New Marymouth,Spain,23,Other,26381.79,0
CUST5182,Laura Douglas,lawrencepatel@yahoo.com,(684)916-5212x35586,South Susanside,Saint Martin,21,Other,18123.76,0
CUST5183,Rebekah Ortiz,jeremy13@hotmail.com,206-552-3345x0202,Ricebury,Greenland,42,Male,99266.41,0
CUST5184,James Anderson,cynthiabarber@ruiz.com,023-907-9425x347,Lawsonport,Indonesia,62,Male,71242.41,1
CUST5185,Kristen Watts,murrayrichard@gmail.com,(410)981-7143x4879,Hollandfort,Bulgaria,37,Female,67388.0,1
CUST5186,Bradley Moses,donaldsonjohn@clark.com,+1-972-453-3658x2882,North Amandahaven,Portugal,32,Other,54830.23,0
CUST5187,Daniel Greene,michaeloconnor@adams.com,(494)739-0160,Brendatown,United States of America,36,Female,69356.85,1
CUST5188,Joshua Pacheco,williamsondaryl@hotmail.com,(972)716-1519,East Kimberly,Albania,49,Male,66434.68,1
CUST5189,Angel Gardner,pgarcia@yahoo.com,573-489-2119,Lake Jennifer,Dominican Republic,25,Male,45679.19,0
CUST5190,Jesse Archer DVM,scott91@lopez.net,709-449-9738,Brianaton,Lao People's Democratic Republic,38,Female,1524.49,0
CUST5191,Ethan Perry MD,cookmadison@schroeder.com,001-381-793-4786x9172,North Gregory,Hong Kong,40,Other,47643.1,0
CUST5192,Vincent Diaz MD,davidwest@hotmail.com,+1-628-457-3671,New Reginaldport,Saint Barthelemy,60,Female,78128.33,1
CUST5193,Marilyn Williams,mwilliams@hotmail.com,001-760-393-3921x4455,New Christinashire,Tokelau,31,Other,47568.31,1
CUST5194,Sherri Rodriguez,griffinryan@ellis-foster.info,+1-321-531-6924x7274,South Jennifer,Libyan Arab Jamahiriya,31,Female,61683.99,0
CUST5195,Isaac Patton,william68@gmail.com,732.111.8985x64874,Port Jessicafurt,Argentina,55,Female,81112.34,1
CUST5196,Jasmine Marquez,jenniferking@moore-frost.com,(650)334-7439x87075,New Bethanyborough,Venezuela,41,Other,86426.34,1
CUST5197,Timothy Vega,reevesmegan@chapman.com,168-736-1900,Jameschester,Georgia,52,Male,82963.33,0
CUST5198,Shawn Humphrey,christopher97@yahoo.com,001-769-698-7180x8216,Silvamouth,Jersey,37,Male,63332.07,1
CUST5199,Theresa Lucas,danabaxter@gmail.com,001-803-148-3567,Lake John,Bermuda,34,Male,17888.87,1
CUST5200,Jeffrey Lawrence,jadams@ramirez.biz,439.743.7699x429,Amandastad,Mauritius,70,Male,11866.92,1
CUST5201,Kelsey Mathis,sandra92@smith.net,001-941-289-5839x1187,Chambersland,Mauritius,66,Female,9614.02,0
CUST5202,David Johnson,zacharybrown@hall.com,(995)353-0939,Josephtown,Liberia,27,Other,1381.39,1
CUST5203,Annette Owen DDS,kruiz@murphy-miller.net,050.633.0188x618,Thomasshire,Gabon,37,Female,89749.94,0
CUST5204,Nicholas Stewart,kenneth39@lara-jackson.com,7354086248,Jasonmouth,Wallis and Futuna,58,Male,60971.35,1
CUST5205,Christopher Hays,jonescassandra@gmail.com,1604806741,Jamesbury,Algeria,34,Other,65049.86,0
CUST5206,Yvette Williams,kim33@tucker.biz,5341669916,Donaldsonland,Comoros,19,Male,71185.66,1
CUST5207,Kelsey Jackson,jamessolis@gmail.com,1148802758,West Brian,French Polynesia,60,Male,58694.99,0
